1,1,85,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
2,1,3,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
3,2,59,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
4,2,90,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
5,2,28,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
6,2,20,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
7,2,71,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
8,2,89,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
9,2,25,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
10,2,29,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
11,2,8,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
12,2,55,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
13,3,40,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
14,3,69,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
15,4,26,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
16,5,39,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
17,5,101,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
18,5,43,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
19,5,36,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
20,5,93,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
21,5,98,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
22,5,69,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
23,5,3,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
24,5,71,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
25,5,12,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
26,5,80,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
27,5,38,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
28,5,51,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
29,6,66,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
30,6,51,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
31,6,30,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
32,6,6,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
33,6,46,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
34,6,87,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
35,6,45,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
36,6,90,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
37,6,18,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
38,6,43,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
39,6,41,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
40,6,91,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
41,6,69,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
42,6,17,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
43,6,72,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
44,6,31,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
45,6,57,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
46,6,23,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
47,6,82,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
48,7,64,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
49,7,62,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
50,7,87,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
51,7,53,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
52,7,97,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
53,7,4,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
54,7,32,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
55,7,70,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
56,7,75,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
57,7,21,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
58,7,88,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
59,7,6,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
60,7,48,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
61,7,12,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
62,7,38,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
63,7,23,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
64,7,19,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
65,7,54,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
66,7,91,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
67,7,20,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
68,8,33,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
69,8,55,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
70,8,33,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
71,8,28,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
72,8,79,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
73,8,26,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
74,8,55,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
75,8,8,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
76,8,42,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
77,8,32,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
78,8,62,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
79,8,79,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
80,8,67,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
81,8,91,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
82,8,68,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
83,8,101,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
84,8,45,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
85,8,30,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
86,9,63,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
87,9,96,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
88,9,76,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
89,9,69,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
90,9,4,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
91,9,58,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
92,9,86,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
93,9,95,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
94,9,68,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
95,9,54,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
96,10,29,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
97,10,35,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
98,10,27,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
99,11,58,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
100,12,18,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
101,12,66,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
102,12,12,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
103,12,48,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
104,12,54,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
105,12,97,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
106,12,39,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
107,12,87,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
108,12,77,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
109,12,16,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
110,13,59,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
111,13,22,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
112,13,84,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
113,13,42,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
114,13,43,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
115,13,8,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
116,14,87,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
117,15,44,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
118,15,52,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
119,15,86,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
120,15,6,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
121,15,98,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
122,15,64,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
123,15,12,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
124,15,50,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
125,15,21,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
126,15,38,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
127,15,37,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
128,15,55,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
129,15,17,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
130,15,69,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
131,15,60,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
132,15,72,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
133,15,17,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
134,15,41,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
135,15,96,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
136,16,55,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
137,17,2,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
138,17,85,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
139,18,49,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
140,18,47,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
141,18,35,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
142,18,4,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
143,18,80,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
144,18,42,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
145,18,98,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
146,18,48,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
147,18,20,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
148,19,17,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
149,19,69,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
150,19,25,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
151,19,100,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
152,19,83,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
153,20,45,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
154,20,65,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
155,20,24,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
156,20,26,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
157,20,95,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
158,20,76,5/2/2022 11:35:10 AM,5/2/2022 11:35:10 AM
